ReviewId,RecipeId,AuthorId,AuthorName,Review,DateSubmitted,DateModified
250237,1246,134624,Kay D.,"This was my first attempt at making gnocchi. I was actually surprised at how easy it was, although rolling and cutting all those little pieces did take a bit of time. After reading other recipes for gnocchi, I realize I should have shaped the pieces, mine were a bit thick, and as a result there were a few peices that still tasted ""doughy"". My husband said he liked it, and took the leftovers for lunch today, so it couldn't have been too bad.  :)Thanks!",02/21/2006 19:45:31,02/21/2006 19:45:31
251188,947,142464,Nova Scotia Cook,"The oatmeal muffin recipe that I have been using for 20+ years has just been replaced with yours, Marg.  They were as light and fluffy as the clouds drifting by on a summer's day.  Had 2 this morning with a cup of tea for breakfast and they were delicious.
My thanks to you for posting this one.",02/25/2006 12:14:20,02/25/2006 12:14:20
251221,903,296689,Chef Bird,We liked this soup very much!  All the fresh vegetables were fabulous.  Next time I make this recipe I will cook the pasta seperately and add it to each bowl of soup individually.  It got too soggy being added directly to the broth.  Plus this makes a lot so it doesn't keep well with the mushy macaroni.,02/25/2006 14:23:49,02/25/2006 14:23:49
251478,459,135271,lea_petra,"My husband now knows this recipe by heart.  Every Sunday morning he treats the family to crepes.  ",02/26/2006 10:00:28,02/26/2006 10:00:28
251645,1127,268644,Mrs. Doeinck,I didn't like this because the bacon grease stays in the dish.  It also took about 30 minutes to get it to the right consistency.  It didn't taste terrible but it wasn't good enough for me to want to make again.  So sorry.,02/26/2006 20:24:01,02/26/2006 20:24:01
251700,375,125458,eatrealfood,"My husband loves squash so he made this for himself today. He also followed PaulaG's lead and sauteed the squash till crisp-tender instead of boiling it. It's also better cut into rings instead of diced small, for texture. He used egg subsitute and omitted the cheese to knock off all that cholesterol, so this was much healthier. This made a delicious satisfying brunch for him.",02/27/2006 00:31:35,02/27/2006 00:31:35
251722,834,137058,Marsi0608,"This was delicious!  I listened to the advice of the other reviewers and doubled the sauce.  I did not have fresh lemons - so I used the juice of one large orange.  For my husband and I, I served it over a bed of spinach with a little bit of the sauce and sliced avocados on top. He loved it. My kids, who just ate it as a hamburger patty loved it too.  It was quick and very easy - so we will definitely be having this again.",02/27/2006 00:42:56,02/27/2006 00:42:56
252434,860,245323,SnackPatrol,These were delicious! I also cut down on the salt and grated frozen butter into the mix instead of shortening because I find that makes them very puffy. I added some bacon that I had left over from breakfast that I chopped into little pieces along with some grated cheddar. I added about a quarter cup more milk and a touch more baking powder to make up for this and they cooked about 5 minutes longer. I buttered them and served alongside some Manhattan Clam Chowder and they were so goooood! Thanks for the great and easy recipe!,03/01/2006 16:53:44,03/01/2006 16:53:44
252598,469,298094,AnnaTheScot,This Irish Soda Bread was perfect. The sweet fresh taste worked really well with a seafood chowder I made. The next day I fried it with a cooked breakfast and it was even better!,03/02/2006 02:30:31,03/02/2006 02:30:31
252756,860,183684,Lisa Lou Who,"You've just replaced my tired old biscuit recipe!! I did they that they were a bit salty so next time I will cut it back to 1 tsp. Other than that they were perfect. ",03/02/2006 21:54:16,03/02/2006 21:54:16
252780,71,77867,David McCarthy,"It is a snowy day and I was up to cooking a comfort meal and this definitely filled the bill.  And the dumplings came out so fluffy, will try these again.  ",03/02/2006 22:54:01,03/02/2006 22:54:01
252821,1149,137417,Millski,"I made this recipe exactly as written except I used frozen raspberrys (thawed) in the glaze instead of strawberries.  It turned out fantastic and so easy.  My husband and I relished every bite!  I will definitly be making this again, when we need a cheesecake in the house! ",03/03/2006 02:41:20,03/03/2006 02:41:20
252858,555,276833,Pokey in San Antonio,"This is a good, simple recipe for Tzaziki.  I prefer to seed the cucumbers, grate, then squeeze to drain off excess juice. I doubled the garlic, and I also added a pinch of fresh, chopped mint.  This is sitting in my fridge right now, to use as a dipping sauce for some calamari (recipe#155507)this weekend--can't wait! P.S.  Recommend changing the recipe name to include the word Tzaziki in it to make it easier to find for those who are looking for tzaziki recipe.",03/03/2006 11:53:59,03/03/2006 11:53:59
252902,1171,209747,Mamas Kitchen Hope,"Great money saver but does need a tweak- it was pretty bland- I added another tsp of cumin, chili powder and onion powder, I also added 2 t of garlic and oregano. Thanks for helping us all eat healthier and save $.  ",03/03/2006 16:33:50,03/03/2006 16:33:50
252954,168,298220,Melster101,My daughter's Brownie Troop represented New Zealand at our Thinking Day last week and we had Anzac Biscuits. They were so delicious I decided to make more to take to work with me. They are so easy to make I might have to make them all the time!,03/03/2006 19:08:33,03/03/2006 19:08:33
252958,665,169017,TheFourRats,"These were really strange lookingand not a good texture.  My husband and kids wouldn't touch them.  On the bright side, they smell good and taste OK.  ",03/03/2006 19:46:13,03/03/2006 19:46:13
253094,794,124249,bullwinkle,"A very moist lemony cake.  Easy to prepare. 

Thanks Barbara Heller.

Bullwinkle.",03/04/2006 02:32:17,03/04/2006 02:32:17
253496,1460,37449,Sharon123,"Yummy lemonade! This wasn't too sweet, it was just right! Thanks Lvs! I'm glad I made this for the Strawberry Swap! ;)",05/23/2005 01:17:01,05/23/2005 01:17:01
253497,1460,209441,kusinera,"This drink was relly good for the summertime, i'll make this again.",04/30/2005 14:22:37,04/30/2005 14:22:37
253498,1460,188119,hippeastrum,"this is ok, kind of bleh once the soda goes flat though
",04/27/2005 15:13:42,04/27/2005 15:13:42
253499,1460,167028,me2006,I forgot to give it a rating.  :-),04/12/2005 22:50:35,04/12/2005 22:50:35
253500,1460,179456,justcallmejulie,"This is a beautiful drink!  I tried it with sugar, and again with honey:  I boiled a cup of the water and diluted about 1/2 cup of honey in it, cooled it then went ahead with the recipe.  It was delicious both ways.",04/01/2005 14:53:00,04/01/2005 14:53:00
253501,1460,1535,"Marg CaymanDesigns ","Very creamy and flavorful. The club soda is a nice touch. I used 1 cup of sugar as the strawberries are still a bit sour sometimes this early in the season. A pleasant, refreshing drink.   Nice recipe newspapergal. ",03/07/2005 21:10:44,03/07/2005 21:10:44
253737,607,55850,Claire de Luna,"Oh WOW.  I cannot get my nose (or spoon) out of the soup pot!  I had heard of this soup from a St. Louis native, and finally got a chance to make it today.  I agree completely with the other reviews about this being the best French Onion soup I've ever tasted. The French couldn't do it any better.  I didn't add any extra salt to this since I used salted butter; the flavor is outstanding.  A Hands Down favorite!",03/05/2006 20:42:38,03/05/2006 20:42:38
253749,261,299073,ChopperBob,"I added a small can of tomato paste, and a little basil.  It was absolutely extraordinary",03/05/2006 18:48:59,03/05/2006 18:48:59
254099,567,75726,Oat57,What I could salvage was good. The batter doesn't stick to the hot dog and the dog sticks in the deep fryer when you try to take it out.,03/06/2006 22:30:50,03/06/2006 22:30:50
254206,1249,299463,Tina in AZ,"I deleted the butter and used olive oil and boneless, skinless chicken breasts.  This is absolutely fabulous and very easy to make!",03/07/2006 02:23:39,03/07/2006 02:23:39
254782,220,78351,Willbear,"Very tasty! I had a shiny silver loaf pan and a dark black loaf pan, the darker one took only 45mins, but the shiny took the full 1hour. My 5 year old loves it, and that's what is the most important!! ",03/09/2006 20:25:51,03/09/2006 20:25:51
254845,81,269153,GrandSky,"This is FANTASTIC!!!

I am mailing this out TONIGHT!!! - for starters.",03/09/2006 23:41:06,03/09/2006 23:41:06
254909,1428,162826,Caroline Cooks,"JackieBlue, Excellent recipe! Made all 12 and froze some for later. SO EASY! THNX.",03/10/2006 12:12:42,03/10/2006 12:12:42
254994,822,140008,Jadelabyrinth,"I love these cookies and everywhere I take them they are a big hit!  I tend to take them places often because they are so fast and easy to make.  They are so sweet, I never frost them.  I've used a variety of cake flavors and they all turn out great!",03/10/2006 19:03:18,03/10/2006 19:03:18
255044,749,211457,Writer1,"This was surprisingly very  good!  I used only ricotta cheese because I had no cottage cheese and I also crumbled some tofu into it to make it more nutritous.  Next time, I will try the eggplant like the others suggested. Also to  make it easier next time I will just use spaghetti sauce rather than making my own sauce.  I used one layer of ground turkey on bottom, then zucchini, then cheese mixture, zucchini, and then mozarella cheese and used a 9 x 13 dish.",03/10/2006 23:14:22,03/10/2006 23:14:22
255265,653,107135,Dienia B.," i cant believe no one has rated these yet  i had both fruits in freezer  cause canning in winter is alot more fun than summer lol and these were great thanks for posting dee",03/11/2006 23:48:29,03/11/2006 23:48:29
255333,1151,199657,KWB5015,"Haven't made the bars as directed, but I use the crumb mixture as a topper for my crisps--apple, quince, blackberry, peach... It is AWESOME!  I add cinnamon and/or ginger to the mix depending on the fruit I use:  I mix the fruit with a little flour, sugar, and spices, then bake it for 20-30 minutes (depending on the fruit--quince takes longer), then add the topping and return it to the oven for another 20-30 mins.
Thanks a bunch!",03/12/2006 09:15:31,03/12/2006 09:15:31
255813,1249,45793,Suellen Anderson,"I modified it for the stovetop.  YUM!  This one is going in my recipe box.  My picky little girls ate it all!
Thanks for a great and simple recipe!!",03/13/2006 17:37:15,03/13/2006 17:37:15
255958,825,54678,karen in tbay,"This dish was awesome. I spread a tsp of olive oil in a pan then laid out 4 boneless, skinless fillets of whitefish. I mixed up the spices as stated and sprinkled evenly over the fish then I flipped them over and repeated with the same amount of spices. I put the pan in the fridge for an hour, added 1/4 cup white wine and baked uncovered for 25 minutes. I let the fish sit for several minutes then I sprinkled 3 tsps of lemon juice over the fish. DELISH!",03/14/2006 05:21:37,03/14/2006 05:21:37
