RecipeId,Name,AuthorId,AuthorName,CookTime,PrepTime,TotalTime,Description,Images,RecipeCategory,Keywords,RecipeIngredientQuantities,RecipeIngredientParts,AggregatedRating,ReviewCount,Calories,FatContent,SaturatedFatContent,SodiumContent,CarbohydrateContent,FiberContent,SugarContent,ProteinContent,RecipeServings,RecipeYield,RecipeInstructions
486,Amazing Nasi Goreng,1603,Carol H,PT11M,PT50M,PT1H1M,Make and share this Amazing Nasi Goreng recipe from Food.com.,character(0),Long Grain Rice,"c(""Pork"", ""Rice"", ""Meat"", ""Weeknight"", ""< 4 Hours"")","c(""1 1/4"", ""3"", ""6"", ""1 1/2"", ""1"", ""2"", ""1"", ""2"", ""4"", ""1"", ""1"", ""1"", ""1/4"", ""1/4"", ""1/4"", ""1"", NA)","c(""long grain rice"", ""smoked bacon"", ""chicken"", ""onion"", ""garlic cloves"", ""carrot"", ""cabbage"", ""water"", ""leek"", ""trassi oedang"", ""ketjap manis"", ""cumin"", ""curcumae"", ""sambal oelek"", ""salt"")",5,1,430.5,16.4,3.3,312.4,60.2,4.3,4.2,10.4,4,NA,"c(""Boil the rice according to the instructions on the package. Make sure that  the rice is fluffy."", ""In a wok or large skillet, heat the vegetable oil and fry the smoked bacon and pork or chicken until done."", ""Add the onion and garlic."", ""Turn the heat to medium and simmer for about 5 minutes."", ""Meanwhile, in a separate large saucepan, bring the carrot and cabbage to a  boil in about 4 cups of water. Boil for 3 minutes; drain."", ""Add the leek and trassi oedang to the meat mixture; simmer for 3 minutes."", 
""Add the cooked cabbage and carrot mixture."", ""Keep the entire mixture on low heat and stir in the beaten eggs until they are well incorporated."", ""Add the ketjap manis, cumin, curcumae, coriander, and sambal oelek if  using."", ""Stir well and add the fluffy white rice."", ""Mix well and serve warm."", ""Serving Ideas:"", ""May serve with sate (peanut sauce) on the side."", ""NOTES : Trassi is a shrimp paste found in Asian grocery stores. If you do  not have any, you can either use peeled shrimp mixed in with the other  meat, or leave it out all together."", 
""Ketjap manis is a sweet soy sauce. Use regular soy sauce if you can't find this type, but you are missing  something wonderful! We don't use the cabbage in our nasi."", ""Instead of  the spices listed above, we usually just buy a Nasi goreng spice mixture at a Dutch store, or Chinese market. It is easy and very good."", ""I don't  know what curcumae is so I guess we don't put it in our nasi!"")"
487,Irish Soda Bread,2178,troyh,PT40M,PT10M,PT50M,Make and share this Irish Soda Bread recipe from Food.com.,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/48/7/piczyYJBV.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/48/7/picDP5fYL.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/48/7/pic4QdQCu.jpg"")",Quick Breads,"c(""Breads"", ""European"", ""Low Cholesterol"", ""Healthy"", ""St. Patrick's Day"", ""< 60 Mins"", ""Oven"")","c(""6"", ""2"", ""2"", ""3"", ""2"", ""1"", ""2 1/2"")","c(""all-purpose flour"", ""baking soda"", ""baking powder"", ""cornstarch"", ""sugar"", ""salt"", ""buttermilk"")",5,17,1551.8,6.4,2.3,3114.6,317.1,10.2,19.9,48.9,NA,2 loaves,"c(""Preheat oven to 375 degrees Fahrenheit."", ""Add the flour, baking soda, baking powder, cornstarch, sugar and salt to a large bowl; mix well."", ""Add all of the buttermilk at once; stir until soft dough forms."", ""It might be a little lumpy, but don't worry about it at this point."", ""Pour contents of bowl out onto the counter."", ""Knead for a minute or so until blended."", ""Divide dough into two portions."", ""Shape each portion into a round loaf with lightly flattened tops."", ""Put loaves on large ungreased baking sheet, preferably the nonstick kind."", 
""Sprinkle some additional flour on top of each loaf and with a sharp knife, cut a cross in two slashes across the top of each loaf."", ""Let the loaves sit for 10 minutes."", ""Bake for 40 minutes or until golden brown."", ""Makes 2 loaves."")"
489,Butter Crepes,1601,Gilcat2,PT1H1M,PT10M,PT1H11M,Make and share this Butter Crepes recipe from Food.com.,character(0),Breakfast,"c(""Dessert"", ""Weeknight"", ""For Large Groups"", ""< 4 Hours"", ""Easy"")","c(""4"", ""2"", ""2"", ""1/2"", ""1/4"")","c(""eggs"", ""flour"", ""milk"", ""butter"", ""salt"")",1,1,116.5,6.6,3.8,88,10.8,0.3,0.1,3.4,20,NA,"c(""Place all ingredients in blender; whirl for 1 minute."", ""Scrape down sides, then blend for another 15 seconds."", ""Refrigerate 1 hour."", ""Heat a lightly greased 6 inch skillet; remove from heat."", ""Spoon in 2 Tbsp batter; lift and tilt skillet to spread evenly."", ""Return to heat; brown on one side only."", ""To remove, invert pan over paper toweling."", ""Repeat with remaining batter."", ""Delicious filled with any flavor fruit jam, sweetened fresh peaches, cream cheese and pineapple, ham or maple syrup.""
)"
490,Couscous with Currants and Cumin,1556,Strawberry Girl,PT9M,PT30M,PT39M,Make and share this Couscous with Currants and Cumin recipe from Food.com.,character(0),Southwest Asia (middle East),"c(""Moroccan"", ""African"", ""Asian"", ""Vegan"", ""Low Cholesterol"", ""Healthy"", ""< 60 Mins"", ""Stove Top"")","c(""1"", ""1"", ""1/2"", ""2"", ""1"", ""2"", ""1"", ""1"", ""1"", ""1"", NA, NA)","c(""water"", ""couscous"", ""currants"", ""olive oil"", ""onion"", ""garlic"", ""fresh ginger"", ""cumin seed"", ""orange"", ""fresh coriander"", ""salt"")",5,2,1045.2,11.1,1.6,38.9,213.2,18.4,63.9,27.9,NA,1 batch,"c(""In saucepan, bring water to boil."", ""Stir in couscous and currants."", ""Cover and  remove from heat.  Let stand 5 minutes."", ""Meanwhile, heat oil in large non-stick  fry pan over medium-high heat.  Add onion, garlic and ginger."", ""Saute 3 minutes  or until tender."", ""Add cumin seeds."", ""Saute 1 minute. With fork, fluff couscous  and currants."", ""Stir in onion mixture, orange zest and coriander."", ""Add salt and  hot chili flakes to taste."")"
491,Lemonade,1739,Kathleen Wiseman,PT30M,PT20M,PT50M,Make and share this Lemonade recipe from Food.com.,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/49/1/picMy6BeM.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/49/1/picv7VWBg.jpg"")",Beverages,"c(""Fruit"", ""Summer"", ""< 60 Mins"")","c(""3"", ""3"", ""2"", ""1"", NA, NA)","c(""lemons"", ""sugar"", ""water"", ""mint"", ""lemon slice"")",3,2,32.8,0.1,0,5.4,9,0.8,7,0.3,6,6-8 glasses,"c(""Cut the lemons into dice.  Put into a jug with the sugar."", ""Pour on boiling water and leave for 15 - 30 minutes until strong without becoming bitter."", ""Strain."", ""Put mint into the serving jug with  ice and slices of fresh lemon an hour before serving."", ""Makes 6-8 glasses"")"
492,Quick Spanish Couscous Salad,1556,Strawberry Girl,NA,PT15M,PT15M,Make and share this Quick Spanish Couscous Salad recipe from Food.com.,character(0),Spanish,"c(""European"", ""< 15 Mins"", ""Easy"")","c(""1/4"", ""1"", ""1"", ""1"", ""1"", ""2"")","c(""stuffed green olive"", ""tomatoes"", ""garlic"", ""dried leaf thyme"", ""oregano"", ""couscous"")",3.5,2,442.6,0.8,0.2,13.8,91.3,6.3,1.1,15.2,NA,3 cups,"c(""Stir olives, tomato, garlic, thyme and oregano into cooked couscous."", ""Serve  hot, warm or cold."", ""Makes 3 cups."")"
493,Curried Peanut Shrimp,1556,Strawberry Girl,PT33M,PT20M,PT53M,Make and share this Curried Peanut Shrimp recipe from Food.com.,character(0),Oranges,"c(""Citrus"", ""Fruit"", ""Nuts"", ""Summer"", ""< 60 Mins"")","c(""1/3"", ""1/4"", ""2"", ""1"", ""1 1/2"", ""1"", ""1/2"", ""1/4"", ""1/4"", ""32"")","c(""orange marmalade"", ""Dijon mustard"", ""curry powder"", ""salt"", ""shrimp"")",5,2,121.5,1.9,0.2,620.4,20.4,0.6,17.4,7,NA,4 servings (Serving si,"c(""Combine marmalade, orange juice, peanut butter, mustard, curry powder, vegetable oil, salt, peppers, and chili sauce in a blender."", ""Process until smooth."", ""Reserve 1/4 cup marinade."", ""Place remaining marinade mixture in a large zip-top plastic bag; add the shrimp."", ""Seal bag and shake to coat."", ""Marinate in refrigerator 30 minutes."", ""Prepare grill or broiler."", ""Remove shrimp from bag, reserving marinade."", ""Thread shrimp onto each of 4  (12-inch) skewers."", ""Place kebabs on a grill rack or broiler pan coated with cooking spray."", 
""Cook 3 minutes on each side or until shrimp are done, basting  frequently with remaining marinade."", ""Spoon reserved 1/4 cup marinade over shrimp."")"
494,Dutch Split Pea Soup,1545,Nancy Van Ess,NA,PT1H5M,PT1H5M,Make and share this Dutch Split Pea Soup recipe from Food.com.,character(0),Dutch,"c(""European"", ""Weeknight"", ""< 4 Hours"")","c(""1"", ""1/2"", ""2"", ""1"", ""1/4"", ""1"", ""1"", ""1"")","c(""leek"", ""bacon"", ""celery"", ""onion"", ""parsley"", ""green peas"", ""chicken broth"", ""kielbasa"")",4.5,3,556.4,39.2,13,1543.4,28.1,6.3,10.6,22.7,6,NA,"c(""Cut off and discard tough green tops, outer leaves, and root ends from the  leeks."", ""Split leeks lengthwise and rinse well; slice thinly and set aside."", ""In a 5 or 6 quart pan over medium-high heat, stir bacon often until brown."", ""Transfer  bacon with slotted spoon to paper towels, set aside."", ""Discard all but 2 Tablespoons fat from pan."", ""Add leeks, celery, onion, and chopped parsley to the pan."", ""Stir often over medium heat until vegetables are limp, about 15 minutes."", ""Return bacon to pan with split peas, broth and 1 quart water."", 
""Bring to a boil over high heat."", ""Cover and simmer until peas are mostly dissolved, about 1-1/2 hours; stir occasionally."", ""Add kielbasa."", ""Stir often until sausage is hot, about 10 minutes."", ""NOTES : I sometimes use lean ham instead of bacon."")"
495,Macadamia Bars,22015,Mysterygirl,PT1H40M,PT55M,PT2H35M,Make and share this Macadamia Bars recipe from Food.com.,character(0),Bar Cookie,"c(""Dessert"", ""Lunch/Snacks"", ""Cookie & Brownie"", ""Weeknight"", ""For Large Groups"", ""Oven"", ""< 4 Hours"")","c(""2 1/2"", ""2"", ""1"", ""6"", ""1/2"", ""2"", ""1/4"", ""1 1/2"", ""1/4"", ""1"", ""2 1/2"")","c(""all-purpose flour"", ""sugar"", ""butter"", ""water"", ""vanilla extract"", ""heavy cream"", ""dark rum"", ""sugar"", ""salt"", ""vanilla extract"")",5,1,116.8,8.8,3.8,46.7,8.9,0.5,4.9,1,70,NA,"c(""CRUSTS: In food processor or bowl, combine flour and sugar."", ""Add  butter and process (or cut in with pastry blender) until mixture resembles  coarse crumbs."", ""Add water and vanilla; process or stir just until mixture  forms a ball."", ""On lightly floured surface, roll dough into a 13 by 8 inch  rectangle. Press onto bottom and side of 15 1/2 by 10 1/2-inch jelly-roll pan."", ""Refrigerate for at least 30 minutes."", ""Preheat oven to 400°. Bake dough for 10 minutes."", ""Cool on wire rack."", ""Reduce oven temperature to 350° for later use."", 
""FILLING: In heavy 3-quart saucepan, combine all filling ingredients except nuts."", ""Bring to a boil over medium-high heat, stirring constantly."", ""Pour filling evenly into crust and sprinkle nuts on top."", ""Bake on center oven rack 50 to 60 minutes,  rotating every 20 minutes, until top is a deep golden brown."", ""Cool on wire rack."", ""Cut into 2 x 1-inch bars."")"
496,7-Up Cake,1567,elly9812,PT42M,PT45M,PT1H27M,Make and share this 7-Up Cake recipe from Food.com.,"""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/49/6/piclJbARg.jpg""",Dessert,"c(""Pineapple"", ""Tropical Fruits"", ""Fruit"", ""Weeknight"", ""Oven"", ""< 4 Hours"")","c(""1"", ""1"", ""2/3"", ""4"", ""10"", ""1/2"", ""1 1/2"", ""1"", ""2"", NA, ""2"")","c(""pineapple instant pudding"", ""eggs"", ""margarine"", ""sugar"", ""crushed pineapple"", ""flour"", ""angel flake coconut"", ""eggs"")",5,1,550.2,24.5,4.5,442.4,78.7,0.9,39,5.6,12,NA,"c(""Empty lemon supreme cake mix and instant pineapple pudding into a large mixing bowl."", ""Add oil and eggs."", ""Beat about 2 minutes."", ""Add 7-Up and mix until well blended."", ""Pour into a greased and floured cake sheet pan."", ""Preheat oven to 350 degrees Fahrenheit."", ""Bake 35 to minutes or until done."", ""While still hot spread with Icing."", ""ICING:"", ""Cook margarine, sugar, pineapple, flour and eggs until thick."", ""Add coconut and blend well."", ""Spread over cake while both are still warm."")"
497,Macadamia and Coconut Bars,37713,kimbearly,PT1H40M,PT1H40M,PT3H20M,Make and share this Macadamia and Coconut Bars recipe from Food.com.,character(0),Bar Cookie,"c(""Dessert"", ""Lunch/Snacks"", ""Cookie & Brownie"", ""Coconut"", ""Fruit"", ""Nuts"", ""Weeknight"", ""For Large Groups"", ""Oven"", ""< 4 Hours"")","c(""1/2"", ""1 1/2"", ""3"", ""1"", ""1 1/4"", ""2"", ""1 1/2"", ""1/2"", ""1"", ""2 1/2"")","c(""butter"", ""light brown sugar"", ""eggs"", ""salt"", ""flour"", ""flour"", ""baking powder"", ""vanilla extract"", ""coconut"")",NA,NA,180,12.5,6.5,60.8,16.6,1.7,10.7,2.1,32,NA,"c(""Wet inside of a 13\"" x 9\"" pan; line with aluminum foil. Butter the foil."", ""Place pan in freezer or refrigerator."", ""Beat butter until soft."", ""Add 1/2 cup of the brown sugar; beat until well-mixed."", ""Beat in 1 egg and 1/4 teaspoon salt."", ""Beating on low speed, add 1-1/4 cups flour and beat only until  incorporated."", ""Place mixture by very small spoonfuls all over bottom of cold pan."", ""With floured fingertips, carefully, patiently, and slowly spread the dough in an even layer all over bottom of pan, re-flouring fingertips often."", 
""Bake at 350 degrees Fahrenheit until set, about 15 minutes."", ""Remove pan from oven and let stand."", ""Do not turn off oven."", ""Shake nuts gently in a wide strainer to remove excess salt; set aside."", ""Sift together the 2 Tablespoons flour, pinch salt and baking powder; set aside."", ""Beat remaining 2 eggs and remaining 1 cup brown sugar until thoroughly mixed."", ""Beat in sifted ingredients."", ""Gently stir in 1 -1/2 cup coconut (reserve remaining coconut) and nuts."", ""Place mixture by tablespoons evenly over top of bottom layer."", 
""With the bottom of a spoon spread into a smooth very thin layer."", ""Sprinkle with remaining 1 cup coconut."", ""Bake at 350 degrees Fahrenheit, reversing pan front to back once during baking, until top is richly browned and toothpick inserted in middle comes out clean, about 25 minutes."", ""Cool."", ""Cover with a cookie sheet and turn upside down."", ""Remove pan and carefully peel off the foil."", ""Cover with wax paper and another cookie sheet or cutting board and turn upside down again, leaving cake right-side up."", 
""Refrigerate for a few hours or more or place in freezer for about 1 hour."", ""Cut into 32 even bars."", ""Wrap each bar in either clear cellophane or wax  paper, or place bars in airtight container with wax paper between layers."")"
498,Super Scones,1556,Strawberry Girl,PT15M,PT50M,PT1H5M,Make and share this Super Scones recipe from Food.com.,character(0),Scones,"c(""Quick Breads"", ""Breads"", ""High In..."", ""Sweet"", ""Weeknight"", ""Oven"", ""< 4 Hours"")","c(""3"", ""1/4"", ""4"", ""1"", ""1"", ""3/4"", ""3/4"", ""1"", ""1"", ""1"")","c(""flour"", ""sugar"", ""baking powder"", ""baking soda"", ""salt"", ""butter"", ""currants"", ""raisins"", ""egg"", ""milk"", ""buttermilk"")",5,10,273.4,12.6,7.7,530.2,36.1,1.5,11.3,4.9,NA,NA,"c(""Combine flour, sugar, baking powder, baking soda, and salt thoroughly."", ""Cut in butter to make fine crumbs."", ""Stir in currants."", ""In small bowl, beat egg lightly; remove 1 Tablespoon and combine with  cream. Set aside."", ""Add buttermilk to remaining egg."", ""Add all at once to dry ingredients, stirring with a fork to make a soft, slightly sticky dough."", ""Gather into a ball and turn out onto a lightly floured surface."", ""Knead gently a few times until smooth."", ""Roll or pat to 1\"" thickness."", 
""Cut into 3.5\"" or 2.5\"" rounds. (Don't twist!)"", ""Place on ungreased baking sheet."", ""Brush tops with reserved egg mixture."", ""Bake in 425 degree Fahrenheit oven for about 15 minutes or until golden and baked  through."", ""Serve fresh baked and warm if possible."")"
499,Ginger Biscuits,1556,Strawberry Girl,PT5M,PT5M,PT10M,Make and share this Ginger Biscuits recipe from Food.com.,character(0),Breads,"c(""< 15 Mins"", ""Easy"")","c(""6"", ""3"", ""2"", ""1"", ""1/4"", ""1"", ""1/2"")","c(""flour"", ""caster sugar"", ""margarine"", ""ginger"", ""baking soda"", ""golden syrup"", ""egg"")",NA,NA,1460.1,49.8,10.6,903.2,233.7,4.8,91.4,21.4,NA,1 batch,"c(""Make into 8 biscuits and cook on top of the stove at low-med., approx."", ""5 minutes  per side."")"
500,Mississippi Mud Pie II,1610,B  B Adams,PT35M,PT10M,PT45M,Make and share this Mississippi Mud Pie II recipe from Food.com.,character(0),Pie,"c(""Dessert"", ""Low Protein"", ""Kid Friendly"", ""< 60 Mins"", ""Oven"", ""Easy"")","c(""1"", ""1"", ""1"", ""1/2"", ""1"", ""1/3"", ""1/4"")","c(""marshmallow cream"", ""confectioners' sugar"", ""butter"", ""margarine"", ""milk"")",NA,NA,299.9,13.1,5.8,170.9,46.1,0.5,22.5,1.9,NA,24 brownies,"c(""Preheat oven to 350 degrees Fahrenheit."", ""Cook brownie mix as directed."", ""Spread jar of Marshmallow Cream over top while hot."", ""Cool."", ""Mix icing ingredients together."", ""Spread cooled cake with icing."")"
501,Mississippi Mud Cake,1610,B  B Adams,PT45M,PT25M,PT1H10M,Make and share this Mississippi Mud Cake recipe from Food.com.,character(0),Dessert,"c(""Kid Friendly"", ""Weeknight"", ""Oven"", ""< 4 Hours"")","c(""1"", ""1/2"", ""2"", ""4"", ""1 1/2"", ""1"", ""1 1/2"", ""1"", NA)","c(""butter"", ""sugar"", ""eggs"", ""flour"", ""salt"", ""vanilla"", ""marshmallows"")",5,5,462.1,26.3,11.4,260.1,51.8,2.6,34.3,7.5,12,NA,"c(""Melt butter and cocoa together."", ""Stir in sugar and beaten eggs ."", ""Mix well."", ""Add flour, salt chopped nuts and vanilla;  mix well."", ""Spoon batter into a greased 13x9x2 inch pan."", ""Bake at 350 degrees Fahrenheit for 35 to 45 minutes."", ""Sprinkle marshmallows on top of warm cake."", ""Cover with chocolate frosting (your favorite)."")"
502,Chicken Breasts in Phyllo,1544,tranch,PT1H27M,PT50M,PT2H17M,Make and share this Chicken Breasts in Phyllo recipe from Food.com.,"""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/50/2/pic22AQ9C.jpg""",Chicken Breast,"c(""Chicken"", ""Poultry"", ""Meat"", ""Greek"", ""European"", ""Weeknight"", ""Oven"", ""< 4 Hours"")","c(""4"", ""1"", ""8"", ""2"", ""1"", ""3"", ""1/4"", NA, ""2"", ""4"", ""8"", ""1 1/4"", ""2"", ""8"")","c(""butter"", ""onion"", ""parsley"", ""garlic clove"", ""all-purpose flour"", ""dry vermouth"", ""dry white wine"", ""olive oil"", ""boneless skinless chicken breast halves"", ""phyllo dough"", ""butter"", ""feta cheese"")",5,10,1407.1,106.7,62.5,1900.3,66,3.7,7.1,47.1,4,NA,"c(""Preheat oven to 350 degrees Fahrenheit."", ""In a skillet, melt 2 or 3 tablespoons of the butter; saute the onion until golden. Remove onion and set aside."", ""Melt 2 or 3 tablespoons butter in the same skillet; saute the mushrooms until all juices are absorbed."", ""Add the onions, parsley and garlic and saute 1 minute."", ""Stir in the flour and blend well."", ""Add the vermouth or dry white wine."", ""Stir over medium heat until thickened."", ""Season with salt and pepper to taste."", ""Remove mushroom mixture from skillet and set aside."", 
""In same skillet melt remaining butter with olive oil and saute chicken until lightly browned, about 1 minute per side."", ""Remove from heat."", ""Brush one sheet of phyllo dough with melted butter and sprinkle with bread crumbs."", ""Place a second sheet of phyllo over the first; butter and sprinkle with bread crumbs."", ""Place a chicken breast in the lower half of the phyllo."", ""Put 1/4 of the mushroom mixture and 1/4 of the feta over the chicken."", ""Fold up the sides of the phyllo over the chicken, envelope style."", 
""Repeat with remaining chicken breasts."", ""Place on a baking sheet, seam side down, and brush with butter."", ""Bake for 35 minutes, or until browned."", ""NOTES :"", ""Recipe may be prepared in advance up to the point the chicken is wrapped in phyllo then frozen."", ""To serve, bake frozen at 350 degrees Fahrenheit for 50 minutes."")"
